ID,PreferredFoot,Height,Weight
240400,Right,183,76
248592,Right,171,69
250897,Right,190,80
256529,Right,181,76
247058,Right,186,76
256786,Right,191,90
260882,Right,175,70
246291,Right,178,64
252435,Right,179,68
256787,Right,174,70
254740,Left,172,70
246715,Right,180,70
259319,Right,190,83
250811,Left,183,73
261459,Left,182,74
241471,Left,181,73
241983,Right,178,69
246849,Right,183,72
260929,Right,178,69
247874,Right,173,66
263747,Right,180,72
264003,Right,185,82
254275,Right,181,73
263236,Right,186,74
263492,Right,187,83
263748,Left,185,80
264277,Right,180,70
261420,Right,165,60
261973,Right,185,82
248406,Right,166,60
245847,Right,184,72
252505,Right,190,83
247899,Right,181,74
254811,Left,180,74
261467,Right,187,79
257628,Right,186,78
260700,Right,188,82
252253,Left,184,73
256606,Right,180,69
259644,Right,175,68
256060,Right,182,82
264252,Left,168,68
261819,Right,178,65
236328,Right,183,79
263464,Right,180,70
256551,Right,172,65
259622,Right,187,73
263140,Left,177,71
256557,Right,178,75
262960,Right,174,70
245040,Right,193,80
262450,Right,180,75
264242,Right,194,79
243506,Right,183,73
254002,Right,182,78
257842,Right,173,64
263731,Right,180,72
259379,Left,169,68
261683,Right,172,68
261684,Right,175,72
253749,Right,176,77
254518,Right,175,70
262967,Right,174,69
261688,Right,177,72
211258,Right,179,67
257339,Right,184,81
264287,Right,176,71
253483,Right,190,78
259542,Right,178,67
257490,Right,181,67
233689,Right,184,80
239320,Right,185,70
257495,Right,172,64
263895,Right,182,73
257991,Right,183,70
247766,Left,173,70
262614,Right,182,72
258004,Right,185,81
263632,Right,186,76
263388,Right,182,74
263887,Left,189,75
257742,Right,175,73
257997,Right,178,67
250829,Left,183,68
264653,Right,188,70
258508,Right,178,68
257996,Right,184,78
263371,Right,185,75
264154,Right,187,80
258780,Right,186,74
264137,Right,180,75
260548,Right,185,73
248252,Right,175,68
258237,Left,182,69
258749,Left,188,78
138431,Right,185,86
260544,Right,184,80
260545,Right,185,72
262851,Right,176,73
257475,Right,185,76
261573,Right,197,89
263902,Right,176,65
263395,Right,172,68
258530,Right,180,65
240866,Left,178,67
248289,Right,173,65
240609,Right,172,63
261088,Left,180,72
263391,Right,175,65
243166,Left,175,67
258249,Right,187,80
241401,Right,189,76
222200,Right,190,86
261375,Right,200,84
263679,Right,188,73
263934,Right,180,70
258813,Right,174,70
257788,Left,181,69
264444,Right,171,70
259834,Right,175,64
257529,Right,165,61
248569,Left,178,71
260853,Left,178,68
260856,Right,175,67
233681,Right,189,78
263364,Right,178,70
264644,Left,175,65
248290,Right,179,68
256482,Right,186,78
248291,Right,183,80
258532,Right,184,73
261604,Right,183,73
263397,Right,180,68
248293,Right,180,70
263656,Left,175,69
264168,Right,177,69
244712,Left,183,85
250856,Right,171,62
255208,Right,192,85
222185,Right,180,70
258793,Left,182,66
261353,Right,186,71
262379,Right,183,72
234477,Right,175,81
248301,Right,185,80
262640,Left,185,71
248304,Right,179,73
256497,Right,185,73
263666,Right,165,67
254962,Right,191,93
260851,Right,180,70
261108,Right,176,68
229365,Right,175,65
245493,Left,185,72
257249,Right,186,76
263137,Right,188,80
256221,Left,171,64
257741,Right,190,83
261572,Right,164,65
263621,Right,173,60
257221,Left,181,72
263622,Right,185,73
242630,Right,187,65
251590,Left,182,72
256200,Left,178,70
258248,Right,190,77
258761,Right,183,66
260809,Left,185,75
255178,Left,183,75
262860,Right,176,73
244943,Right,186,80
222173,Right,175,75
259279,Right,185,77
240592,Right,187,79
260305,Right,185,87
261585,Left,167,67
240339,Right,188,80
253395,Right,187,80
264661,Right,183,75
263894,Right,180,70
243158,Right,190,80
248280,Right,169,65
252888,Right,185,75
245467,Right,191,84
224650,Left,178,72
263706,Right,185,70
258622,Right,175,67
262182,Left,179,64
262948,Right,175,70
256034,Left,175,75
263714,Right,177,66
264224,Left,178,64
263968,Right,198,80
224287,Right,175,74
264479,Right,181,72
263967,Right,189,75
262174,Right,175,70
256029,Right,167,59
263453,Right,177,72
260380,Left,188,72
261915,Right,186,82
261658,Right,187,80
263186,Left,179,70
258839,Right,193,81
253461,Right,170,62
252180,Right,160,60
258835,Right,173,65
262931,Right,193,84
262163,Right,183,78
242706,Right,180,80
248172,Right,178,74
263276,Right,183,73
258411,Left,174,65
263716,Right,172,65
263974,Right,174,72
260698,Left,179,71
253478,Right,184,75
243517,Right,177,64
258363,Left,182,68
248379,Left,176,77
260154,Right,189,75
262968,Left,190,87
259895,Right,175,70
256054,Right,186,82
198454,Right,178,75
264501,Right,172,68
256563,Right,170,57
262707,Right,187,84
233264,Left,187,74
257326,Left,185,76
262700,Left,184,73
261931,Right,193,78
256043,Right,177,69
260394,Left,178,74
259370,Right,185,72
257065,Right,173,64
256553,Right,173,71
261159,Left,188,76
256039,Left,167,61
242983,Right,185,71
260390,Right,178,72
258342,Right,183,76
260714,Right,185,81
264040,Right,177,64
257894,Left,175,65
228196,Right,184,85
263856,Left,177,71
241327,Right,188,80
248494,Right,169,70
263854,Right,177,70
243012,Right,197,85
260164,Right,172,70
264005,Right,175,65
217157,Right,178,70
255814,Right,167,59
264264,Left,172,65
261448,Right,168,57
261450,Right,180,74
240460,Right,175,78
257100,Right,189,84
262733,Left,178,60
263245,Right,185,76
250957,Right,187,86
253518,Right,186,85
261968,Right,190,82
263508,Right,173,69
252246,Right,184,79
262999,Right,193,73
261975,Right,172,67
264281,Right,168,70
212057,Right,183,71
248752,Right,169,72
263345,Right,184,77
245425,Right,185,78
241338,Left,178,74
243299,Right,194,85
256866,Right,182,75
208482,Right,180,76
263266,Right,180,75
248158,Right,193,89
213854,Right,188,72
264643,Right,180,74
257984,Right,175,71
259518,Right,170,65
263101,Right,191,74
260539,Right,193,84
263425,Right,178,68
248242,Right,176,75
252161,Right,185,81
257793,Left,178,68
263938,Right,177,66
252418,Right,186,77
241593,Right,178,75
251832,Right,184,78
241592,Right,178,65
262327,Right,175,70
252597,Right,173,67
257972,Left,187,78
245427,Left,172,63
252733,Right,191,73
263770,Right,183,73
262207,Left,183,71
251789,Right,188,84
254978,Right,191,79
258703,Right,180,75
262032,Right,175,68
258449,Right,172,68
262802,Right,195,91
264082,Right,184,83
263317,Right,181,81
263830,Right,184,78
262807,Right,185,75
241303,Right,183,74
258623,Right,185,74
263577,Right,185,74
263833,Right,168,59
258969,Right,175,65
251546,Right,185,70
259741,Right,176,79
259997,Right,183,75
262048,Right,180,75
263841,Right,180,75
243342,Right,182,71
253068,Right,173,70
260003,Left,190,68
263939,Right,174,65
259089,Right,198,87
259343,Right,173,60
264207,Right,188,75
255501,Right,176,68
243213,Right,184,74
237325,Right,170,69
260108,Right,176,61
227084,Right,178,75
254475,Left,176,70
248331,Left,165,69
260106,Right,183,80
253962,Right,171,68
247304,Right,178,73
242952,Right,182,85
260103,Right,185,70
253447,Right,182,71
256774,Right,192,78
264454,Right,180,70
248067,Left,178,64
257953,Right,180,76
263832,Left,186,75
263844,Right,183,74
253054,Right,178,70
231547,Right,188,75
262523,Right,191,87
261242,Left,186,70
252538,Right,189,83
263802,Left,172,72
262521,Right,192,83
236919,Left,197,87
248182,Right,186,84
261028,Right,190,82
261236,Right,178,71
260980,Left,173,72
263796,Right,182,73
248177,Right,172,71
253038,Left,178,65
263490,Right,183,77
264256,Right,188,78
262720,Left,183,73
261951,Right,190,83
258879,Right,182,71
261500,Right,173,67
263030,Left,176,71
264575,Right,178,72
264362,Right,180,78
228992,Right,174,83
263077,Right,187,76
251815,Right,185,75
256935,Right,175,64
263080,Right,190,80
263849,Right,176,70
242601,Left,182,72
256681,Right,183,70
263338,Right,175,65
250792,Left,181,65
255659,Left,184,75
259973,Right,193,80
257965,Right,182,82
261506,Right,163,65
264067,Right,175,65
259713,Right,175,70
241542,Right,193,82
259465,Right,185,71
260269,Right,182,71
261668,Left,173,70
256798,Right,193,76
259358,Right,175,69
263711,Right,174,69
251423,Right,193,77
254239,Left,177,73
260127,Right,177,73
257568,Right,185,75
264225,Right,188,66
262180,Left,168,65
263972,Right,178,70
262962,Right,202,82
261414,Right,185,78
224555,Right,192,80
245036,Right,184,80
256556,Left,181,68
257836,Right,185,69
259629,Right,178,73
263982,Left,180,70
256046,Right,179,68
256815,Left,178,72
263986,Right,180,77
257469,Right,183,75
263482,Left,183,70
247579,Right,174,70
258800,Right,179,69
253670,Right,184,72
263655,Right,194,91
262377,Right,174,70
263657,Right,187,78
263915,Right,176,66
222187,Right,185,80
262636,Right,188,73
263660,Right,186,81
257260,Left,191,75
261100,Right,182,78
248815,Left,178,65
261871,Left,182,78
259568,Right,178,70
264676,Right,182,75
248305,Left,179,67
222195,Right,183,72
261107,Right,187,63
263412,Left,167,59
262133,Left,177,67
260854,Right,166,58
248567,Right,175,64
259063,Right,173,65
260343,Left,172,67
240632,Right,178,69
263161,Right,171,70
261881,Right,177,64
252644,Right,173,64
251875,Left,178,70
222203,Right,178,67
248276,Left,169,67
261056,Right,177,71
241346,Right,183,78
264131,Right,181,65
263109,Right,184,72
264133,Right,188,80
261062,Right,190,84
261063,Left,174,70
263368,Right,186,80
252872,Right,183,70
259274,Left,180,70
258003,Right,183,67
262099,Right,178,64
258005,Left,183,70
263650,Right,178,78
241622,Right,178,65
253398,Right,185,70
259030,Right,171,65
259544,Right,175,68
256217,Right,188,78
263642,Left,175,63
264413,Right,188,70
244958,Right,181,71
260319,Right,188,78
264672,Left,173,66
262369,Right,180,77
252385,Left,178,68
241402,Right,184,75
256382,Left,185,77
264499,Left,168,60
260421,Right,178,68
264273,Right,175,70
246096,Right,188,79
263248,Right,176,72
247631,Right,173,66
257102,Right,166,58
241998,Right,188,72
263758,Right,170,62
247628,Right,177,70
243020,Right,188,91
256330,Right,183,73
251976,Right,168,59
240455,Right,185,79
253509,Right,173,72
248404,Right,184,74
252995,Right,189,84
261954,Left,180,79
230722,Right,195,84
263746,Left,172,72
262210,Right,183,82
259137,Right,167,63
263998,Right,172,64
255547,Left,186,77
262846,Right,194,86
259383,Right,195,90
262966,Right,177,73
263220,Left,179,64
244817,Right,196,80
260951,Left,177,60
251262,Right,170,65
248679,Right,185,64
261244,Right,177,70
260732,Right,188,81
251514,Left,181,72
260472,Right,193,87
257652,Right,189,78
262514,Right,180,78
264305,Right,192,87
248175,Right,183,69
239727,Right,178,72
260717,Right,185,70
253035,Right,175,67
258409,Left,185,77
264295,Right,183,75
262233,Right,180,75
248678,Right,179,72
262245,Right,183,70
259940,Left,171,65
254819,Right,178,58
263779,Right,187,80
256865,Right,178,65
256609,Right,183,70
261215,Left,173,70
260703,Right,177,66
255071,Right,182,75
263517,Left,181,69
255836,Right,181,70
252699,Right,193,76
261502,Right,178,75
223771,Right,180,75
242086,Right,188,70
257688,Left,172,61
263322,Left,175,72
263834,Right,184,81
247962,Right,186,71
263835,Right,173,70
263325,Right,175,72
264093,Left,188,85
262047,Left,166,60
263329,Right,182,78
257186,Left,180,80
260260,Right,180,72
263845,Right,184,78
242853,Right,184,74
261031,Left,178,72
262552,Right,164,56
264360,Right,181,70
263083,Right,186,84
262572,Right,179,69
252844,Right,188,81
233645,Left,186,75
264366,Right,178,73
245166,Right,185,84
255918,Right,175,67
258736,Right,182,65
263090,Right,180,78
259763,Left,183,73
263092,Right,185,70
224692,Right,182,75
253080,Right,174,64
259991,Right,182,75
242108,Right,178,72
263962,Right,189,85
261115,Right,192,84
248318,Right,172,71
263295,Right,188,74
259201,Right,191,83
260737,Right,179,78
264071,Right,196,86
257671,Right,172,74
263304,Right,194,75
259464,Right,190,85
252809,Right,179,69
253065,Left,183,70
264074,Right,176,69
263308,Right,175,65
264334,Right,189,68
253079,Right,189,84
264080,Right,179,70
255632,Right,193,82
260497,Right,181,76
258962,Right,185,83
259730,Right,180,73
263827,Right,187,83
240531,Right,180,71
248723,Left,180,65
259475,Right,170,70
222612,Right,196,86
257684,Left,165,58
258197,Right,176,70
264599,Right,168,65
258228,Left,178,75
264333,Left,170,70
264704,Right,184,75
264203,Right,174,68
248857,Right,179,71
241920,Right,184,70
262914,Right,188,75
262915,Right,175,65
263683,Right,185,75
263431,Right,180,70
228103,Right,189,80
240393,Left,177,65
261129,Right,176,70
261386,Right,175,68
240391,Right,181,75
264204,Right,173,68
259596,Right,191,65
263182,Left,180,69
264206,Right,170,63
257040,Right,190,83
256531,Right,166,67
261910,Right,180,69
253708,Right,163,59
264114,Right,183,70
251562,Right,181,78
260010,Left,168,62
255660,Right,189,78
258732,Right,183,76
263598,Right,182,86
262326,Right,175,70
261042,Right,177,73
248247,Right,176,63
263091,Right,194,72
256435,Right,180,70
261287,Right,184,77
260521,Left,170,70
256304,Left,180,73
260007,Right,187,79
254119,Right,186,74
255141,Right,191,75
236452,Right,177,70
263331,Right,183,70
262050,Right,184,73
264354,Right,172,70
260001,Right,195,83
260538,Right,180,75
261536,Right,180,72
263840,Right,175,69
263328,Left,178,75
259258,Right,178,71
264646,Right,198,85
263867,Right,184,74
263884,Right,183,74
242696,Right,189,66
261387,Right,183,75
255500,Right,184,75
261645,Right,191,84
262358,Right,189,81
257748,Right,188,75
264656,Left,172,68
257999,Right,187,90
256463,Right,190,88
245455,Right,166,59
255948,Right,178,74
260553,Right,182,70
245435,Right,189,82
262088,Right,180,73
257223,Right,192,77
257949,Right,183,75
252612,Right,174,69
251586,Right,178,69
231618,Right,181,73
149697,Left,185,86
248256,Right,178,70
233407,Right,189,78
260797,Right,190,88
248253,Right,163,64
255903,Right,170,64
263314,Right,193,88
247707,Left,172,76
250777,Right,181,68
263977,Right,169,60
246313,Right,171,56
256811,Right,176,72
261419,Right,191,80
263212,Right,177,75
263214,Right,185,70
253744,Right,183,80
259120,Right,173,67
263985,Right,184,75
261425,Right,170,62
259378,Right,179,72
254515,Right,182,73
245558,Right,188,90
250935,Right,181,62
261432,Right,178,59
262713,Left,172,78
263994,Right,184,72
252730,Right,196,75
253499,Right,174,72
260411,Left,170,64
257085,Right,188,73
263745,Right,178,69
259648,Right,161,63
263744,Right,186,76
246079,Right,183,75
256552,Left,170,70
264232,Right,186,76
263975,Right,168,63
264468,Right,178,74
243097,Right,184,74
248214,Right,197,84
259733,Right,176,70
237205,Right,188,76
259476,Right,180,70
264084,Left,169,59
259987,Right,191,84
264455,Left,179,75
261391,Right,177,61
263185,Right,180,70
263187,Right,182,73
257812,Right,182,73
258086,Right,165,62
258837,Right,175,60
256280,Right,180,78
255769,Right,176,71
262170,Right,179,72
261914,Right,193,75
259357,Left,168,70
260381,Right,182,75
246815,Left,192,80
263712,Right,196,92
254240,Right,194,71
260387,Right,178,74
261895,Right,193,80
248324,Right,182,82
259133,Right,178,72
248683,Right,187,73
260462,Right,175,62
256879,Right,188,81
263795,Right,193,88
252788,Right,182,83
260724,Right,188,82
256377,Right,189,84
256379,Left,177,70
251516,Right,180,82
227969,Right,187,73
243073,Right,186,69
257921,Right,181,75
256387,Right,184,80
262533,Right,181,74
259718,Right,188,83
260998,Right,187,75
262535,Right,178,75
247176,Right,191,81
261119,Right,180,75
257023,Right,167,60
263167,Right,185,71
263930,Left,175,65
252665,Right,184,73
261109,Left,178,72
248308,Right,183,75
261875,Right,178,67
261872,Right,176,58
261615,Right,183,80
257262,Right,182,74
261357,Right,184,76
256109,Right,184,70
